HITId,WorkerId,Answer.category.label
3FTID4TN8M14JJARY727BT1LEPMYL4,A16GH5GPKBX5GA,sad
3FULMHZ7OV08RUES9CFFVHC3JTE4MS,AL2KG1ZCSWKBJ,neutral
3FULMHZ7OV08RUES9CFFVHC3JTE4MS,A3TGHCWR9R8CCV,angry
3FULMHZ7OV08RUES9CFFVHC3JTE4MS,A12W7ZB2DLBBY5,neutral
3FVBZG9CLKH50SVGZEC0R9EULVZ0HZ,A1APEUBLZLIDXS,happy
3FVBZG9CLKH50SVGZEC0R9EULVZ0HZ,A15V2Z0JVLFIRS,fear
3FVBZG9CLKH50SVGZEC0R9EULVZ0HZ,A2UFVUTKGCQK8U,happy
3FW4EL5A3MR8HCVCVGD7NT17TA1223,A2GPGALLCMOQ14,neutral
3FW4EL5A3MR8HCVCVGD7NT17TA1223,A260MIY3WZBFF4,fear
3FW4EL5A3MR8HCVCVGD7NT17TA1223,A2MKJA0F8RMUXH,fear
3G3AJKPCXMV8LB36SF3QPCZAS3RY4B,AISFU4P55HYEH,happy
3G3AJKPCXMV8LB36SF3QPCZAS3RY4B,A1SX8IVV82M0LW,happy
3G3AJKPCXMV8LB36SF3QPCZAS3RY4B,AB6DIVWQQXQ9B,happy
3G5RUKN2ED6F6I5428Q6P4CJAB29NT,A29OJFPXJP5ODV,sad
3G5RUKN2ED6F6I5428Q6P4CJAB29NT,A3P0BZT74A33SN,sad
3G5RUKN2ED6F6I5428Q6P4CJAB29NT,AHZ08BLAUVT5I,sad
3G9UA71JVWXF99QQ8D0UI14W619J7N,A2UKJR30NX8K4Q,disgust
3G9UA71JVWXF99QQ8D0UI14W619J7N,A69HWH4QYTZ19,disgust
3G9UA71JVWXF99QQ8D0UI14W619J7N,A1ET12O70SVU74,angry
3GITHABACZO46YK5HZBRFH4545S2NU,A2UKJR30NX8K4Q,surprise
3GITHABACZO46YK5HZBRFH4545S2NU,A323JR6EQT5Q71,surprise
3GITHABACZO46YK5HZBRFH4545S2NU,A2UFVUTKGCQK8U,fear
3GKAWYFRAQWRCTUYU380FP041BIDPA,A2G44A4ZPWRPXU,neutral
3GKAWYFRAQWRCTUYU380FP041BIDPA,A3CJVRJ34U70Y9,angry
3GKAWYFRAQWRCTUYU380FP041BIDPA,A2IP1TOC651QGU,fear
3GL25Y6844XZPW22TNHKSS91COIXMZ,A1XQFG06L9XU2R,sad
3GL25Y6844XZPW22TNHKSS91COIXMZ,A1DXFMUVK5015A,sad
3GL25Y6844XZPW22TNHKSS91COIXMZ,A2HSX08DWDYJU7,sad
3GMLHYZ0LF0729XL7LU82GX4RGFYUY,AYY9WMJIAPYQT,surprise
3GMLHYZ0LF0729XL7LU82GX4RGFYUY,A37STRL9Z7ZDSD,surprise
3GMLHYZ0LF0729XL7LU82GX4RGFYUY,A2FWJ2AZ4T2I9J,surprise
3GS542CVJWQBGTZYY8UKVNCXJQ259Z,AXVEBBS48RC53,disgust
3GS542CVJWQBGTZYY8UKVNCXJQ259Z,AFT6VDMD6VGDG,disgust
3GS542CVJWQBGTZYY8UKVNCXJQ259Z,A243WOMORG3NZG,disgust
3GS542CVJWQBGTZYY8UKVNCXJQ2953,A1SX8IVV82M0LW,surprise
3GS542CVJWQBGTZYY8UKVNCXJQ2953,A3150J317JJ00Q,surprise
3GS542CVJWQBGTZYY8UKVNCXJQ2953,A1F3WNQV7LBK3V,fear
3GV1I4SEOAS20Z0LSO7FS2HSFFU6LD,A17T4N032U1ATX,sad
3GV1I4SEOAS20Z0LSO7FS2HSFFU6LD,A3G8NSPRF986WP,happy
3GV1I4SEOAS20Z0LSO7FS2HSFFU6LD,A1SX8IVV82M0LW,happy
3H1C3QRA02MDAAZULTXE17JI244ECQ,APEB5ERGCYP6D,happy
3H1C3QRA02MDAAZULTXE17JI244ECQ,AFT6VDMD6VGDG,fear
3H1C3QRA02MDAAZULTXE17JI244ECQ,A260MIY3WZBFF4,happy
3H5TOKO3DAM62RT0MW8Y6LFHTTZ46I,A29OJFPXJP5ODV,surprise
3H5TOKO3DAM62RT0MW8Y6LFHTTZ46I,A3QITL3ZKAWQEM,surprise
3H5TOKO3DAM62RT0MW8Y6LFHTTZ46I,A260MIY3WZBFF4,surprise
3H5TOKO3DAM62RT0MW8Y6LFHTTZ64K,A2EQVOOEAXG3MF,surprise
3H5TOKO3DAM62RT0MW8Y6LFHTTZ64K,A3150J317JJ00Q,surprise
3H5TOKO3DAM62RT0MW8Y6LFHTTZ64K,AJ2H4FUPQKF9E,surprise
3H6W48L9F5SQLZUPBYDQ7DPP8RNWP1,AXVEBBS48RC53,disgust
3H6W48L9F5SQLZUPBYDQ7DPP8RNWP1,A2RLY0MUZQ1R1G,disgust
3H6W48L9F5SQLZUPBYDQ7DPP8RNWP1,AO2WNSGOXAX52,neutral
3H781YYV6ULUWR157FS4QHJMQQ3TEN,A2HSX08DWDYJU7,angry
3H781YYV6ULUWR157FS4QHJMQQ3TEN,A1NOINYD1FZ55T,angry
3H781YYV6ULUWR157FS4QHJMQQ3TEN,AXVEBBS48RC53,sad
3HA5ODM5KBVAJ2ACD5COGGBMO2SSV3,A19H7KOMN55AMU,sad
3HA5ODM5KBVAJ2ACD5COGGBMO2SSV3,A1XQFG06L9XU2R,neutral
3HA5ODM5KBVAJ2ACD5COGGBMO2SSV3,A621PLVD76XTI,neutral
3HA5ODM5KBVAJ2ACD5COGGBMO2SVS6,AFT6VDMD6VGDG,sad
3HA5ODM5KBVAJ2ACD5COGGBMO2SVS6,A1TSD3O3C3ZUT6,neutral
3HA5ODM5KBVAJ2ACD5COGGBMO2SVS6,A37STRL9Z7ZDSD,angry
3HEADTGN2QVYINAZYGCJQ66Q209VRI,A2EJ2T45DR3ENC,angry
3HEADTGN2QVYINAZYGCJQ66Q209VRI,AYY9WMJIAPYQT,neutral
3HEADTGN2QVYINAZYGCJQ66Q209VRI,AJ43O59MBI55L,fear
3HEM8MA6HAFL12Y3ZPEKFO73KQ6QPR,A1APEUBLZLIDXS,surprise
3HEM8MA6HAFL12Y3ZPEKFO73KQ6QPR,A3MYXS600K169X,angry
3HEM8MA6HAFL12Y3ZPEKFO73KQ6QPR,A24JKHC4HTY6CD,sad
3HFWPF5AKAMQ7T8TTV6IXLJ3XI03SI,A2UFVUTKGCQK8U,fear
3HFWPF5AKAMQ7T8TTV6IXLJ3XI03SI,AA9Y4BEMJYWN1,surprise
3HFWPF5AKAMQ7T8TTV6IXLJ3XI03SI,AL2KG1ZCSWKBJ,surprise
3HJ1EVZS2PME6E8GE66D7BE7BGGR3H,A19H7KOMN55AMU,surprise
3HJ1EVZS2PME6E8GE66D7BE7BGGR3H,A1KL8QLFQ4YTOL,neutral
3HJ1EVZS2PME6E8GE66D7BE7BGGR3H,A1TSD3O3C3ZUT6,disgust
3HJ1EVZS2PME6E8GE66D7BE7BGH3RU,A15V2Z0JVLFIRS,fear
3HJ1EVZS2PME6E8GE66D7BE7BGH3RU,A1KL8QLFQ4YTOL,fear
3HJ1EVZS2PME6E8GE66D7BE7BGH3RU,AJ43O59MBI55L,sad
3HKIF5DF6Z09WQOIF4DBZK3M9ZG9GL,AB6DIVWQQXQ9B,neutral
3HKIF5DF6Z09WQOIF4DBZK3M9ZG9GL,A1APEUBLZLIDXS,angry
3HKIF5DF6Z09WQOIF4DBZK3M9ZG9GL,AO2WNSGOXAX52,happy
3HO4MYYR13R5JPNF12ZGJPDBS6N6U7,A1TSD3O3C3ZUT6,surprise
3HO4MYYR13R5JPNF12ZGJPDBS6N6U7,A3MYXS600K169X,fear
3HO4MYYR13R5JPNF12ZGJPDBS6N6U7,A1SX8IVV82M0LW,fear
3HRWUH63QV5W5V3SZIDPDO7HOFJ5NY,A3150J317JJ00Q,sad
3HRWUH63QV5W5V3SZIDPDO7HOFJ5NY,A1KL8QLFQ4YTOL,fear
3HRWUH63QV5W5V3SZIDPDO7HOFJ5NY,A2GPGALLCMOQ14,neutral
3HUR21WDDVSZJDRGCQ5VMNW8LYWXYP,A69HWH4QYTZ19,happy
3HUR21WDDVSZJDRGCQ5VMNW8LYWXYP,A2RV6QX6SN4YIC,happy
3HUR21WDDVSZJDRGCQ5VMNW8LYWXYP,A2UFVUTKGCQK8U,happy
3HUR21WDDVSZJDRGCQ5VMNW8LYWYXQ,A3150J317JJ00Q,neutral
3HUR21WDDVSZJDRGCQ5VMNW8LYWYXQ,A2EJ2T45DR3ENC,disgust
3HUR21WDDVSZJDRGCQ5VMNW8LYWYXQ,A1SX8IVV82M0LW,sad
3HXCEECSQNWOO8RVD8TGJ8CJTYUYZN,A2IN095WARQMEB,sad
3HXCEECSQNWOO8RVD8TGJ8CJTYUYZN,A4Y7I8J2079AJ,fear
3HXCEECSQNWOO8RVD8TGJ8CJTYUYZN,AA9Y4BEMJYWN1,sad
3HXCEECSQNWOO8RVD8TGJ8CJTYUZYO,A3G8NSPRF986WP,disgust
3HXCEECSQNWOO8RVD8TGJ8CJTYUZYO,A2EJ2T45DR3ENC,neutral
3HXCEECSQNWOO8RVD8TGJ8CJTYUZYO,A1FPCIKO68OQ63,surprise
3HY86PZXPZLTN7PW5W8UKB0RY7D1EN,A1KL8QLFQ4YTOL,fear
3HY86PZXPZLTN7PW5W8UKB0RY7D1EN,A3MYXS600K169X,disgust
3HY86PZXPZLTN7PW5W8UKB0RY7D1EN,A2G44A4ZPWRPXU,disgust
3HY86PZXPZLTN7PW5W8UKB0RY7DE10,AYY9WMJIAPYQT,surprise
3HY86PZXPZLTN7PW5W8UKB0RY7DE10,A12W7ZB2DLBBY5,happy
3HY86PZXPZLTN7PW5W8UKB0RY7DE10,A29OJFPXJP5ODV,happy
3HYV4299H1ZBY79H4HH9ZLNZCDJ8EE,A1HC0MVEW0VTB7,happy
3HYV4299H1ZBY79H4HH9ZLNZCDJ8EE,A323JR6EQT5Q71,happy
3HYV4299H1ZBY79H4HH9ZLNZCDJ8EE,A3CJVRJ34U70Y9,happy
3HYV4299H1ZBY79H4HH9ZLNZCDJE8K,A3NNDCMBMFK2CZ,fear
3HYV4299H1ZBY79H4HH9ZLNZCDJE8K,A3150J317JJ00Q,sad
3HYV4299H1ZBY79H4HH9ZLNZCDJE8K,A24JKHC4HTY6CD,fear
3I01FDIL6NBVKMTSS5XOJCSBQ1Q2DC,A12W7ZB2DLBBY5,disgust
3I01FDIL6NBVKMTSS5XOJCSBQ1Q2DC,A2H3YXD2QGHMUO,angry
3I01FDIL6NBVKMTSS5XOJCSBQ1Q2DC,A2EQVOOEAXG3MF,sad
3I4E7AFQ2L2277NXLG3VNXWEVY0JTZ,A297WCJYDD9QBQ,neutral
3I4E7AFQ2L2277NXLG3VNXWEVY0JTZ,A2EQVOOEAXG3MF,neutral
3I4E7AFQ2L2277NXLG3VNXWEVY0JTZ,AL2KG1ZCSWKBJ,neutral
3I4E7AFQ2L2277NXLG3VNXWEVYZTJ8,A1SX8IVV82M0LW,angry
3I4E7AFQ2L2277NXLG3VNXWEVYZTJ8,A3CJVRJ34U70Y9,angry
3I4E7AFQ2L2277NXLG3VNXWEVYZTJ8,A1DXFMUVK5015A,angry
3I7KR83SNBGEYCK15VYQXCVFGGX9KO,A3CJVRJ34U70Y9,fear
3I7KR83SNBGEYCK15VYQXCVFGGX9KO,A2EQVOOEAXG3MF,fear
3I7KR83SNBGEYCK15VYQXCVFGGX9KO,APEB5ERGCYP6D,fear
3ICOHX7ENDETGI4E9D4U66HHTF70EJ,A2TZDN1NZBZ3V6,disgust
3ICOHX7ENDETGI4E9D4U66HHTF70EJ,A3MYXS600K169X,disgust
3ICOHX7ENDETGI4E9D4U66HHTF70EJ,A1XQFG06L9XU2R,disgust
3ICOHX7ENDETGI4E9D4U66HHTF7E0X,A2EQVOOEAXG3MF,sad
3ICOHX7ENDETGI4E9D4U66HHTF7E0X,A24MYCKZ4F1RHO,sad
3ICOHX7ENDETGI4E9D4U66HHTF7E0X,A37STRL9Z7ZDSD,sad
3IH9TRB0FC253CRI1FYL5QYJQ0K1IW,A3NNDCMBMFK2CZ,sad
3IH9TRB0FC253CRI1FYL5QYJQ0K1IW,A19H7KOMN55AMU,neutral
3IH9TRB0FC253CRI1FYL5QYJQ0K1IW,A1ET12O70SVU74,neutral
3IHWR4LC7EGNECB30070K0LR46Q8IN,AO2WNSGOXAX52,happy
3IHWR4LC7EGNECB30070K0LR46Q8IN,A24JKHC4HTY6CD,happy
3IHWR4LC7EGNECB30070K0LR46Q8IN,A1KL8QLFQ4YTOL,happy
3IJ95K7NDYFULSSCGEWGHLY6EOXGNR,A16GH5GPKBX5GA,sad
3IJ95K7NDYFULSSCGEWGHLY6EOXGNR,A3MYXS600K169X,sad
3IJ95K7NDYFULSSCGEWGHLY6EOXGNR,A2EQVOOEAXG3MF,disgust
3IKMEYR0LXY3YSZ2KMJBNPN1AAN2KP,A2UKJR30NX8K4Q,happy
3IKMEYR0LXY3YSZ2KMJBNPN1AAN2KP,A3QITL3ZKAWQEM,surprise
3IKMEYR0LXY3YSZ2KMJBNPN1AAN2KP,AISFU4P55HYEH,surprise
3INZSNUD81T6K6ERDEC3TZ0PW709DB,A24JKHC4HTY6CD,happy
3INZSNUD81T6K6ERDEC3TZ0PW709DB,A2H3YXD2QGHMUO,surprise
3INZSNUD81T6K6ERDEC3TZ0PW709DB,A297WCJYDD9QBQ,surprise
3IQ9O0AYW726CW3R3YIVBWHEIJATIW,A2IP1TOC651QGU,disgust
3IQ9O0AYW726CW3R3YIVBWHEIJATIW,A3MYXS600K169X,disgust
3IQ9O0AYW726CW3R3YIVBWHEIJATIW,A243WOMORG3NZG,disgust
3IV1AEQ4DSGJ9NV9IIS0W10RHLF8JZ,A3QITL3ZKAWQEM,sad
3IV1AEQ4DSGJ9NV9IIS0W10RHLF8JZ,APEB5ERGCYP6D,sad
3IV1AEQ4DSGJ9NV9IIS0W10RHLF8JZ,A2E9B1XBM51XSQ,sad
3IV1AEQ4DSGJ9NV9IIS0W10RHLFJ8A,A1NOINYD1FZ55T,neutral
3IV1AEQ4DSGJ9NV9IIS0W10RHLFJ8A,AISFU4P55HYEH,neutral
3IV1AEQ4DSGJ9NV9IIS0W10RHLFJ8A,A12W7ZB2DLBBY5,neutral
3IVEC1GSLQ21YNBOJXJLHRDJ3F91J8,A3INH7VQY14DOF,angry
3IVEC1GSLQ21YNBOJXJLHRDJ3F91J8,A3DQUOVL81OWGH,happy
3IVEC1GSLQ21YNBOJXJLHRDJ3F91J8,A2122A7BZNUWXO,angry
3IWA71V4TJJX0THA67A33WCFMO46XZ,A18ZJHFB19LPQE,neutral
3IWA71V4TJJX0THA67A33WCFMO46XZ,A19H7KOMN55AMU,neutral
3IWA71V4TJJX0THA67A33WCFMO46XZ,A3POPYMAOO1MIA,neutral
3IYI9285WT3LLQLMZU85YNWA7C0JCG,A3UGMPZAH9KIKG,surprise
3IYI9285WT3LLQLMZU85YNWA7C0JCG,A12W7ZB2DLBBY5,neutral
3IYI9285WT3LLQLMZU85YNWA7C0JCG,A1QXU4Q3CK75FK,surprise
3IZVJEBJ6BNM5OHP7PYO0HSQUO1Z6O,A1TSD3O3C3ZUT6,fear
3IZVJEBJ6BNM5OHP7PYO0HSQUO1Z6O,A267SCN7MD0CRX,fear
3IZVJEBJ6BNM5OHP7PYO0HSQUO1Z6O,AA9Y4BEMJYWN1,angry
3IZVJEBJ6BNM5OHP7PYO0HSQUO26ZW,A1FPCIKO68OQ63,happy
3IZVJEBJ6BNM5OHP7PYO0HSQUO26ZW,A3UGMPZAH9KIKG,neutral
3IZVJEBJ6BNM5OHP7PYO0HSQUO26ZW,A1UWGITYWD8L0L,happy
3J06WJ78HONQBURG70HTR3VTN6MVVB,A1TSD3O3C3ZUT6,surprise
3J06WJ78HONQBURG70HTR3VTN6MVVB,AB6DIVWQQXQ9B,happy
3J06WJ78HONQBURG70HTR3VTN6MVVB,AYY9WMJIAPYQT,happy
3J5XXLQDHNE6ZLPXNQBN883AWMU3VN,AISFU4P55HYEH,sad
3J5XXLQDHNE6ZLPXNQBN883AWMU3VN,A2EQVOOEAXG3MF,disgust
3J5XXLQDHNE6ZLPXNQBN883AWMU3VN,A16GH5GPKBX5GA,sad
3J94SKDEKJSNJJCFAOZMHJVNABH5DG,A2IN095WARQMEB,happy
3J94SKDEKJSNJJCFAOZMHJVNABH5DG,AYY9WMJIAPYQT,happy
3J94SKDEKJSNJJCFAOZMHJVNABH5DG,A3DQUOVL81OWGH,happy
3J9L0X0VDGP5TCEIU9HTLNPA3N5W96,AISFU4P55HYEH,surprise
3J9L0X0VDGP5TCEIU9HTLNPA3N5W96,A1AKYYRYKR4IJ6,angry
3J9L0X0VDGP5TCEIU9HTLNPA3N5W96,AXAXLC0TXQ0QW,surprise
3J9UN9O9J4V1RYQ6NEFL3MU9YN30J4,A1XQFG06L9XU2R,sad
3J9UN9O9J4V1RYQ6NEFL3MU9YN30J4,AA9Y4BEMJYWN1,sad
3J9UN9O9J4V1RYQ6NEFL3MU9YN30J4,A3MYXS600K169X,sad
3JAOYN9IHM5MNCNE3G5HPDBR52133Q,A2EQVOOEAXG3MF,sad
3JAOYN9IHM5MNCNE3G5HPDBR52133Q,APEB5ERGCYP6D,sad
3JAOYN9IHM5MNCNE3G5HPDBR52133Q,A3DQUOVL81OWGH,fear
3JGHED38EEU54YLPUD1XSOJKJ5HY7V,AZCGF2D7QIO10,happy
3JGHED38EEU54YLPUD1XSOJKJ5HY7V,A3RVFAYBGEUVIA,happy
3JGHED38EEU54YLPUD1XSOJKJ5HY7V,A1SX8IVV82M0LW,happy
3JHB4BPSFLC09FIWI0INTY7OFMOQ9W,A12W7ZB2DLBBY5,happy
3JHB4BPSFLC09FIWI0INTY7OFMOQ9W,A30VOAZX8XTNGW,happy
3JHB4BPSFLC09FIWI0INTY7OFMOQ9W,AYHIH9NTPYFLY,happy
3JMNNNO3B27UTSTJ902EB0HWXHVW2E,AYY9WMJIAPYQT,sad
3JMNNNO3B27UTSTJ902EB0HWXHVW2E,A323JR6EQT5Q71,neutral
3JMNNNO3B27UTSTJ902EB0HWXHVW2E,A71NZTTHS4AMB,neutral
3JMNNNO3B27UTSTJ902EB0HWXHW2WL,A3150J317JJ00Q,happy
3JMNNNO3B27UTSTJ902EB0HWXHW2WL,A2RV6QX6SN4YIC,happy
3JMNNNO3B27UTSTJ902EB0HWXHW2WL,AFT6VDMD6VGDG,happy
3JMQI2OLF08R98ILEOV8B0V91WHDNE,A2EQVOOEAXG3MF,fear
3JMQI2OLF08R98ILEOV8B0V91WHDNE,A29OJFPXJP5ODV,happy
3JMQI2OLF08R98ILEOV8B0V91WHDNE,A30VOAZX8XTNGW,happy
3JTPR5MTZTFVXPIP25L9LWQDUKE5KT,A2Q855QEV9AG5I,happy
3JTPR5MTZTFVXPIP25L9LWQDUKE5KT,A1UWGITYWD8L0L,happy
3JTPR5MTZTFVXPIP25L9LWQDUKE5KT,A1SX8IVV82M0LW,surprise
3JUDR1D0D7UP9VXXXR38JBZA9GF2QH,A69HWH4QYTZ19,sad
3JUDR1D0D7UP9VXXXR38JBZA9GF2QH,A2RLY0MUZQ1R1G,neutral
3JUDR1D0D7UP9VXXXR38JBZA9GF2QH,A1NOINYD1FZ55T,neutral
3JVP4ZJHDQV5WN605WULRLF9L8E0IS,A69HWH4QYTZ19,surprise
3JVP4ZJHDQV5WN605WULRLF9L8E0IS,A37STRL9Z7ZDSD,fear
3JVP4ZJHDQV5WN605WULRLF9L8E0IS,A1NOINYD1FZ55T,surprise
3JY0Q5X05K9OB0BQTAJLR1P9DCBGGJ,A1KL8QLFQ4YTOL,happy
3JY0Q5X05K9OB0BQTAJLR1P9DCBGGJ,AISFU4P55HYEH,happy
3JY0Q5X05K9OB0BQTAJLR1P9DCBGGJ,A1TSD3O3C3ZUT6,happy
3K1H3NEY7M2LZG1ZRKIDLGMC0KUDG5,A1UWGITYWD8L0L,happy
3K1H3NEY7M2LZG1ZRKIDLGMC0KUDG5,A1CA6ZXKK09ZRI,neutral
3K1H3NEY7M2LZG1ZRKIDLGMC0KUDG5,A1NOINYD1FZ55T,happy
3K1H3NEY7M2LZG1ZRKIDLGMC0KVGD9,A2FWJ2AZ4T2I9J,angry
3K1H3NEY7M2LZG1ZRKIDLGMC0KVGD9,A3CJVRJ34U70Y9,sad
3K1H3NEY7M2LZG1ZRKIDLGMC0KVGD9,A2MKJA0F8RMUXH,fear
3K2CEDRACC4S8FTIODGN3POVZSUTMC,A1UWGITYWD8L0L,neutral
3K2CEDRACC4S8FTIODGN3POVZSUTMC,A3150J317JJ00Q,neutral
3K2CEDRACC4S8FTIODGN3POVZSUTMC,A30VOAZX8XTNGW,neutral
3K3G488TR3BH8SGKFA56HI2MTQ65QL,A323JR6EQT5Q71,happy
3K3G488TR3BH8SGKFA56HI2MTQ65QL,A3DQUOVL81OWGH,happy
3K3G488TR3BH8SGKFA56HI2MTQ65QL,A2Q855QEV9AG5I,happy
3K8CQCU3KF4QIEICVJ0Y3OKU8CMNWW,AYY9WMJIAPYQT,fear
3K8CQCU3KF4QIEICVJ0Y3OKU8CMNWW,A2IP1TOC651QGU,happy
3K8CQCU3KF4QIEICVJ0Y3OKU8CMNWW,A3UC4JITM1QD1M,happy
3K8CQCU3KF4QIEICVJ0Y3OKU8CMWN5,A2UKJR30NX8K4Q,angry
3K8CQCU3KF4QIEICVJ0Y3OKU8CMWN5,A2RV6QX6SN4YIC,neutral
3K8CQCU3KF4QIEICVJ0Y3OKU8CMWN5,A1XQFG06L9XU2R,angry
3KA7IJSNW78YXWWEG7HUKZC4YQ6BP1,A1T02KY1E9YI3I,happy
3KA7IJSNW78YXWWEG7HUKZC4YQ6BP1,A2Q855QEV9AG5I,happy
3KA7IJSNW78YXWWEG7HUKZC4YQ6BP1,A2WCZJI0MRRBL4,angry
3KG2UQJ0MKRLYHMQJA1SBZ28KB5NQS,A16GH5GPKBX5GA,surprise
3KG2UQJ0MKRLYHMQJA1SBZ28KB5NQS,A4Y7I8J2079AJ,surprise
3KG2UQJ0MKRLYHMQJA1SBZ28KB5NQS,A37STRL9Z7ZDSD,happy
3KG2UQJ0MKRLYHMQJA1SBZ28KB5QNV,A2E9B1XBM51XSQ,disgust
3KG2UQJ0MKRLYHMQJA1SBZ28KB5QNV,A2RV6QX6SN4YIC,sad
3KG2UQJ0MKRLYHMQJA1SBZ28KB5QNV,A12W7ZB2DLBBY5,neutral
3KI0JD2ZU2L3LEBJOU659XZRKVP674,A297WCJYDD9QBQ,surprise
3KI0JD2ZU2L3LEBJOU659XZRKVP674,A1AKBW27YZ3U48,angry
3KI0JD2ZU2L3LEBJOU659XZRKVP674,A17T4N032U1ATX,surprise
3KI0JD2ZU2L3LEBJOU659XZRKVP765,A2RLY0MUZQ1R1G,disgust
3KI0JD2ZU2L3LEBJOU659XZRKVP765,A2IP1TOC651QGU,angry
3KI0JD2ZU2L3LEBJOU659XZRKVP765,A2E9B1XBM51XSQ,disgust
3KL228NDMWPTDM79J140PTH2KTSGKM,A19H7KOMN55AMU,surprise
3KL228NDMWPTDM79J140PTH2KTSGKM,A2HSX08DWDYJU7,happy
3KL228NDMWPTDM79J140PTH2KTSGKM,A1SX8IVV82M0LW,happy
3KLL7H3EGE4LTTWW2B0PC24KFRBVHL,A3RVFAYBGEUVIA,sad
3KLL7H3EGE4LTTWW2B0PC24KFRBVHL,A3INH7VQY14DOF,sad
3KLL7H3EGE4LTTWW2B0PC24KFRBVHL,A1DXFMUVK5015A,sad
3KQC8JMJGDV1HKUDI1UJT7C1O7J3HX,A2RV6QX6SN4YIC,happy
3KQC8JMJGDV1HKUDI1UJT7C1O7J3HX,AXVEBBS48RC53,happy
3KQC8JMJGDV1HKUDI1UJT7C1O7J3HX,A171SF2UF7YUN4,happy
3KTCJ4SCVH4RZVH9MUWDXJ507941MC,AGY2PTZLZFT2L,sad
3KTCJ4SCVH4RZVH9MUWDXJ507941MC,A1XQFG06L9XU2R,sad
3KTCJ4SCVH4RZVH9MUWDXJ507941MC,A3150J317JJ00Q,sad
3KTZHH2ONJI9AV1ULF5SCTS8LFA8M3,A18ZJHFB19LPQE,angry
3KTZHH2ONJI9AV1ULF5SCTS8LFA8M3,A2EQVOOEAXG3MF,angry
3KTZHH2ONJI9AV1ULF5SCTS8LFA8M3,AJ43O59MBI55L,sad
3KVQ0UJWPYOMSPC6RJ4C97K8HRMW5F,A2EQVOOEAXG3MF,fear
3KVQ0UJWPYOMSPC6RJ4C97K8HRMW5F,A1FPCIKO68OQ63,fear
3KVQ0UJWPYOMSPC6RJ4C97K8HRMW5F,A3QITL3ZKAWQEM,happy
3KVQ0UJWPYOMSPC6RJ4C97K8HRN5WP,A1SX8IVV82M0LW,happy
3KVQ0UJWPYOMSPC6RJ4C97K8HRN5WP,A2122A7BZNUWXO,happy
3KVQ0UJWPYOMSPC6RJ4C97K8HRN5WP,A2UFVUTKGCQK8U,sad
3L1EFR8WWU83IQSN4K7THZ3A8KG9FM,AB6DIVWQQXQ9B,surprise
3L1EFR8WWU83IQSN4K7THZ3A8KG9FM,A8PY49UUEBCVB,surprise
3L1EFR8WWU83IQSN4K7THZ3A8KG9FM,A2FWJ2AZ4T2I9J,surprise
3L21G7IH48ZRTC6N5XKORES7GJHY1Y,A2WCZJI0MRRBL4,neutral
3L21G7IH48ZRTC6N5XKORES7GJHY1Y,A24MYCKZ4F1RHO,happy
3L21G7IH48ZRTC6N5XKORES7GJHY1Y,A3MYXS600K169X,happy
3L21G7IH48ZRTC6N5XKORES7GJI1Y2,A2RLY0MUZQ1R1G,neutral
3L21G7IH48ZRTC6N5XKORES7GJI1Y2,AXAXLC0TXQ0QW,sad
3L21G7IH48ZRTC6N5XKORES7GJI1Y2,APEB5ERGCYP6D,sad
3L2OEKSTWAD94CQ84IT36OFFUPNY8I,A2MKJA0F8RMUXH,fear
3L2OEKSTWAD94CQ84IT36OFFUPNY8I,A3150J317JJ00Q,angry
3L2OEKSTWAD94CQ84IT36OFFUPNY8I,A2EJ2T45DR3ENC,angry
3L2OEKSTWAD94CQ84IT36OFFUPO8YT,A1QXU4Q3CK75FK,happy
3L2OEKSTWAD94CQ84IT36OFFUPO8YT,A3CJVRJ34U70Y9,neutral
3L2OEKSTWAD94CQ84IT36OFFUPO8YT,AXAXLC0TXQ0QW,happy
3L55D8AUFB0BGFGLLU988ABYKG8YCO,A2UFVUTKGCQK8U,angry
3L55D8AUFB0BGFGLLU988ABYKG8YCO,AYOXZN5JZIHDT,angry
3L55D8AUFB0BGFGLLU988ABYKG8YCO,A3RVFAYBGEUVIA,happy
3L7SUC0TTVXRS6WRQBSDJEMQ2HY0M8,A2HSX08DWDYJU7,neutral
3L7SUC0TTVXRS6WRQBSDJEMQ2HY0M8,A1FPCIKO68OQ63,angry
3L7SUC0TTVXRS6WRQBSDJEMQ2HY0M8,A3CJVRJ34U70Y9,neutral
3LAZVA75NJUMOJKHIEB4U64AUFWO2U,A3G8NSPRF986WP,sad
3LAZVA75NJUMOJKHIEB4U64AUFWO2U,A3INH7VQY14DOF,neutral
3LAZVA75NJUMOJKHIEB4U64AUFWO2U,A171SF2UF7YUN4,angry
3LAZVA75NJUMOJKHIEB4U64AUFX2O9,A323JR6EQT5Q71,sad
3LAZVA75NJUMOJKHIEB4U64AUFX2O9,AXVEBBS48RC53,sad
3LAZVA75NJUMOJKHIEB4U64AUFX2O9,A621PLVD76XTI,neutral
3LB1BGHFL3ZS2WIW7G4YXKB2828TY2,A2Q855QEV9AG5I,neutral
3LB1BGHFL3ZS2WIW7G4YXKB2828TY2,A69HWH4QYTZ19,neutral
3LB1BGHFL3ZS2WIW7G4YXKB2828TY2,A3NNDCMBMFK2CZ,fear
